corpus,postid,text,emo,info,c2c
hepatitis_exchange,139_0,ALL WE CAN DO IS TEACH PEOPLE ......PRINT OUT MORE INFO FOR HER...TELL HER IT IS BLOOD TO BLOOD.....YOU WILL BE A TEACHER TO THE BABY AS I AM MY GRANDS....I TELL THEM ALL THAT GRAMMY HAS SICK BLOOD THAT MADE MY LIVER SICK AND WHEN I HURT MY SELF( I AM STILL SO CLUMSY EVEN AT MY AGE LOL) STAY AWAY FROM MY BLOOD... I WANT TO PUT UP A SITE THAT HELPED ME SO VERY MUCH 10 YEARS AGO WHEN I WAS ON TREATMENT I KNOW IT WILL HELP YOU A LOT TOO....ARE YOU ON ANTID'S MANY MDS WILL NOT TX IF NOT ON ANTID'S.....IT A PROVEN FACT THAT INTERFERON PLAYS WITH THE BRAIN... www.hepcsurvivalguide.org/comboguide.htm TIFF,1.4,3.6,P
hepatitis_exchange,738_2,hepatic encephalopy can occur at any stage of liver disease - cases range from mild to dangerous - the longer the disease progresses the more severe the consequences - i have cirrhosis and i am on lactulose and xifaxin - your husbands situation seems to indicate late stage damage http://knol.google.com/k/hepatic-encephalopathy#,1.2,5.0,F
hepatitis_exchange,1308_0,"I AM SO SORRY JOE BUT I HAVE MY DOUBTS. SOME DO SPONTANEOUS CLEAR. FEW DO. IF YOU DIDN'T GO TO MD'S HOW DO YOU KNOW YOU ARE CLEAR? HOW DO YOU KNOW CIRRHOSIS? HOW DID YOU GET AN ULTRA SOUND? I HAVE CIRRHOSIS PROVEN BY BX. GET YEARLY UNTRA SOUND AND CIRRHOSIS DOES NOT SHOW ON IT NEVER HAS. IT SHOWS UP AS FATTY LIVER AND I AM 40 LBS UNDER WEIGHT WE CHECK FOR CANCER. I CLEARED WITH 48 WEEKS OF TX 14 YEARS AGO. I KNOW MY HCV A LITTLE BIT. ONLY HAD A 30% CHANCE OF CLEARING AND TIFF DID IT. WITH THE HELP OF THE TX, THE MD, AND THE OUTSTANDING NURSES. GIVE ALL YOUR TRUTHS PLEASE BEFORE TRYING TO GIVE PERHAPS FALSE HOPE. TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!",2.1,2.4,F
hepatitis_exchange,705_2,"ALT levels correlate poorly with the amount of scaring found on the liver, in people with HCV. Levels levels 2-5 X the upper limit of normal ( typically around 50 IU/mL) commonly occur - and simply provide a clue that something is wrong with the liver.",1.2,6.0,P
hepatitis_exchange,1255_0,"IT IS ALWAYS BEST TO ASK AN MD, PLEASE. BUT PERHAPS THE DX(DIAGNOSIS) IN 1979 WAS WRONG. PLEASE LET US KNOW WHAT YOU FIND OUT. TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!",1.9,2.9,P
hepatitis_exchange,1088_2,PLEASE PLEASE DO NOT DRINK....YOU WILL BE HURTING YOUR TX....AND YOUR LIVER.....PLEASE NO....TALK TO YOUR MD...ABOUT THE BOOZE... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,4.1,2.6,F
hepatitis_exchange,760_2,"Approval by insurance companies vary for off lable uses of medications and often come down to a conversation, and or appeal letter by your hepatologist to the medical director of the insurance company. As for price, in the US, pricing has not been set as yet, however, it certainly can be shown that the price of treatment is much less then the price of covering the costs of the consequences of cirrhosis.",1.5,5.7,P
hepatitis_exchange,661_2,NEW LAPTOP....AND GOT FIREFOX SYNCED WITH DESKTOP..TOOK 3 HRS BUT DANG I DID IT..SO HAVE ALL MY BOOKMARKS ON BOTH..EXACT SAME ORDER TOO....LOL....NOW WHEN PAUL CAN HELP ME I WILL GET OUTLOOK SYNCED TOO...OUTLOOK CALENDAR IS VERY IMPORTANT TO ME ..HAVE IT SYNCED WITH OLD CELL PHONE AND OLD PDA... SILLY I KNOW BUT GOOD REASON FOR SURE... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.5,1.6,C
hepatitis_exchange,407_3,I STILL FEEL YOU SHOULD REPORT IT EVEN THOUGH LATE NOW PLEASE DO IT TIFF,1.8,3.4,P
hepatitis_exchange,977_6,for all intents and purposes you are below the limit of detection and i would think classified as not infected with hep c - you can always test again in 6 months or so - are they looking into the cause of your enzyme elevation - which could be quite a few conditions - best wishes,3.3,4.5,F
hepatitis_exchange,967_3,from what i gather around 40% of patients experience localized rash - thats a bad location - geeez - however localized rash is not considered a major problem unless it spreads radically - the kinda good news is if its incivek the longest he will have to endure it is 3 months - yikes - there is a chance it will resolve before that - try hydrocortizone benadryl - see what dr says - best wishes,3.3,5.3,C
hepatitis_exchange,960_2,its a blessing tiff,2.4,1.1,C
hepatitis_exchange,617_2,"I am not sure what stage your liver disease was- but if you had cirrhosis, this can contribute to the above symptoms. I am confident that you have already checked with your primary care physician, but other causes of fatigue need to be evaluated such as thyroid disorders and possibly medication-induced side effects. Finally, I am not clear on whether or not you were cured on HCV treatment, but the HCV can also contribute to some symptions.",1.2,4.9,P
hepatitis_exchange,768_0,http://www.liverdisease.com/milkthistle_hepatitis.html,1.0,2.7,F
hepatitis_exchange,717_2,I WONDERED THE SAME BILL....BUT IF I READ IT RIGHT HIS MD OFFERED IT AND I THINK GOOD IDEA TOO...TO DO TX TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.5,1.5,C
hepatitis_exchange,1291_0,"HOLLY HOW WONDERFUL TO SEE YOU POSTING AND HELPING OTHERS HERE.....AGAIN I SAY \\"" YOU ROCK\""\"" FROM YOUR POST A FEW DAYS AGO. I JUST DON'T JOIN ANY NEW SITES ANYMORE....I JUST HAVE TOO MUCH TO DO TO GET TOO INVOLVED LIKE YEARS AGO... FEEL FREE TO ASK ME ANY QUESTIONS HERE... AFTER 15 PLUS YEARS ON LINE WITH HEP I BET ONLY 3 KNOW MY TRUE NAME...BE CAREFUL WHEN YOU OPEN YOU HEART TO OTHERS ON LINE...SOMETIMES THEY ARE NOT WHO YOU THINK THEY ARE AND YOU WILL GET HURT...MY HUSBAND (47 YEARS) & I KNOW THIS TOO WELL. BUT THAT IS IN THE PAST. HOLLY YOU ARE MY HERO DEAR GIRL..YOU ARE ALREADY HELPING OTHERS KIDDO. THANKS TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!""",5.4,1.9,F
hepatitis_exchange,550_1,DITTO TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.4,2.1,C
hepatitis_exchange,1312_0,IT WOULD BEST YOU ASK YOU MD ABOUT THE RESULTS. I FOR ONE WOULD TRUST THE BX(BIOPSY) ABOVE ANYTHING ELSE. MY BX SHOWED STAGE 4 AND MY HIGHEST ALT EVER WAS IN THE 60'S.... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.9,3.0,P
hepatitis_exchange,582_2,LETS TRY THIS AGAIN....HAS HAPPENED BEFORE ALL OF A SUDDEN GUEST SHOWS UP AFTER URL http://exchanges.webmd.com/organ-transplant-exchange TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.6,1.9,C
hepatitis_exchange,930_0,"You are not a carrier. You have chronic hepatitis B that is active and infectious to others, although your viral load ( HBVDNA) is quite low and therefore the level of infectivity also low. Depending upon multiple factors, - age, race, sex, LFTs, liver biopsy result, family history etc. options include treatment, observation, or liver biopsy. Closed contacts need to be vaccinated.",1.4,5.8,F
hepatitis_exchange,574_4,I THOUGHT IT HAD TO BE A MATCH FOR BOTH TYPE AND RH.... I JUST LOVE TO LEARN MORE EVERY DAY... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.1,1.8,F
hepatitis_exchange,596_0,Thanks. i will add this article and link to resources.,1.7,1.1,C
hepatitis_exchange,368_0,JOY JOY JOY....OMG SO GREAT TO SEE YOU MY FRIEND....MY NAME HAS HAD TO BE CHANGED A FEW TIMES HERE TO GET IN TOO....A BLAST FROM A DECADE AGO FOR ME....YOU ARE NEEDED HERE... TIFF,4.9,1.3,F
hepatitis_exchange,533_19,I KNEW I HAD READ THE SAME...A FEW YEARS AGO...EVEN TOLD FRIEND WHO'S DAUGHTER IS RN AND GOT STUCK BY HCV...BUT SHE DID NOT GET HCV... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.3,1.9,C
hepatitis_exchange,513_3,"Yes, both HCV and alcohol are independent causes of cirrhosis. If you are a woman with HCV - then your children have a 3-7% risk of acquiring the virus at childbirth. If you are a man make sure that you do not share anything that has your blood on it with your children or others, who would then require testing.",1.0,5.7,P
hepatitis_exchange,736_5,i dont just post my opinion and did not disagree with your info for momagamous sex - so i dont understand why you are upset about that- i do disagree with the multiple partner info - the only way to get or spread hcv is from blood to blood contact -so you can be with millions of partners and not get or spread the virus ---- as far as genetic predisposition to hcv - you must be infected with the virus by blood - blood contact- also the link you provided about this info dosent work --- im not trying to prove anyone wrong or belittle anyone- just posting what i know as fact,1.2,3.9,F
hepatitis_exchange,626_3,OK SO WHY DIDN'T THEY LET YOU...LOL...I WAS READY TO ASK WEB MD TO EMAIL YOU...TO CHECK ON YOU... TOLD PAUL I WAS WORRIED... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.9,1.0,C
hepatitis_exchange,844_0,yes it could be - edema and ascites are both complications of hep c liver damage,1.1,3.9,P
hepatitis_exchange,699_0,JOY JOY JOY JOY JOY JOY JOY JOY JOY JOY JOY ALWAYS GREAT TO HEAR SUCH GREAT NEWS... LET US KNOW WHAT YOU FIND OUT ABOUT IRON FROM YOU MD.... GREATTTTTTTTTTTTTTTTTTTTTTTT NEWS THANKS TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,5.8,1.6,F
hepatitis_exchange,946_4,OH MY I MORE THAN LIKELY HAD IT 30YRS BEFORE I KNEW IT. YOUR BROTHER IS LUCKY TO HAVE FOUND OUT SO EARLY THAT HE HAS IT. TO INFECT SOMEONE ELSE IT IS BLOOD TO BLOOD. SO NOW HE MUST STOP WHAT HE IS DOING TO HURT SELF MORE WITH WHATEVER HE IS TAKING. AGAIN TRUST HIS MD OR FIND ANOTHER. TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.9,3.2,P
hepatitis_exchange,1277_0,ASK YOU MD IF THERE IS A SUPPORT GROUP IN YOUR AREA....I HOPE BEFORE YOU START TX(TREATMENT) YOUR MD PUTS YOU ON ANTI'DS. I KNOW SOME WHO WILL NOT TX IF PATIENT IS NOT ON THEM. TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.3,2.4,F
hepatitis_exchange,1048_0,Yes they are associated as they are both autoimmune disease. Once diagnosed treatment is recommended which typically does not affect your liver,1.0,4.6,P
hepatitis_exchange,899_16,LET YOUR MD KNOW ABOUT THE RASHES AND SORES...THERE ARE THINGS HE CAN GIVE YOU TO HELP WITH THIS... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,2.7,3.0,P
hepatitis_exchange,1061_0,"AIH typically goes into a remission state during pregnancy. Typically outcomes for you and the baby are very good, unless you have very advanced disease.",1.3,4.4,P
hepatitis_exchange,973_0,YOU SEEM SO VERY WISE ABOUT ALL.....ALWAYS BEST TO ASK HIS MD. I ADMIRE SO HOW YOU ARE SUPPORTING YOUR HUSBAND... HATS OFF TO YOU.....MY HUSBAND OF 45 YEARS(THIS YEAR) HELPED ME SO VERY MUCH ON TX.....AND YES WE DID...... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,4.7,2.4,P
hepatitis_exchange,163_0,I HAVE NO IDEA ON SEIZURES........THAT IS ONE TO ASK AN MD FOR SURE...FIND ONE THAT HAS TREATED(TX) MANY .....I HAVE BEEN ON THE BOARDS AND NOT SURE IF I HAVE EVERY HEARD OF IT.... TRUST YOUR MD PLEASE.... TIFF,1.8,2.3,P
hepatitis_exchange,583_2,hi tiff - i guess it is classified as encephalopathy - were not sure of the mechanisms behind it - im still considered compensated cirrhotic as far as i know - my level was 115 - got result today its down to 68 - they want me to continue high dose for a week or so then check again - they also told me my last 2 viral loads were considered undetectable - thats around 11 months - they sounded like the want me to stop tx - i said no way i want 18 months - i wouldn worry tiff - i actually feel normal - lol - or no better or worse than usual,1.2,3.3,C
hepatitis_exchange,922_0,im over here - lol - doin ok - another month till i try triple tx,1.3,1.0,C
hepatitis_exchange,1026_2,LET ME TRY THIS AGAIN...DID POST BEFORE... I AM A LAYMAN....BEEN COMING TO WEB MD SINCE EARLY 99....CLEAR 12 YEARS NOW AND MY STAGE 4 LIVER IS HAPPY I AM.... I KNOW AT LEAST 3 HEPPERS WHO KEPT DRINKING. 1 IS DEAD 2 HAS LIVER CANCER AND ON T/P LIST 2 STILL DRINKING AND WILL DIE I HAVE ALWAYS SAID....HCV PLUS LIVER DISEASE PLUS BOOZE == DEAD THIS IS MY OPINION BUT HOW I FEEL... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.7,2.6,C
hepatitis_exchange,574_2,DOES RH OR RH- MAKE A DIFFERENCE ? TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.4,1.3,C
hepatitis_exchange,680_3,"The risk of transmission of HCV from is very low—occurring only approximately 3 to 5 percent of the time during pregnancy or at childbirth. Transmission to the newborn has been found to occur only in HCV-infected women who had high viral loads of at least 1 million. It has also been noted that women who are doubly infected with HIV and HCV appear to have a higher probability of transmitting HCV to their children than women who are not infected with HIV. Alcohol should be avoided for numerous reasons, but it can also cause the hepatitis C virus to replicate increasing the likelihood of transmisssion. There are no foods which decrease the risk of transmission and herbals are advised to be avoided, especially during pregnancy.",1.1,5.7,F
hepatitis_exchange,811_1,3 rounds and never did procrit or neupogen and never had long term sides - i do have some issues with taste ( smell ) but it seems to be fading - it can take awhile but should resolve with time,1.3,3.2,F
hepatitis_exchange,780_2,tx = treatment - high ferritin levels are very commom in people with chronic hcv - its not just due to hemochromatosis which occurs only in a small percentage of all people - my ferritin levels were over 5000 and i dont have hemochromatosis - your husband will be difficult to treat being diabetic and overweight - i have fatty liver and hard to control diabetes as well as being overweight - all of these can cause treatment to fail - ive tried peg intron pegasys and infergen and cant maintain a sustained response,1.2,5.4,F
hepatitis_exchange,485_1,USE NIOXIN HAIR CARE PRODUCTS YOU WILL LOVE IT AND START NOW...IF YOU CAN... ASK YOU TX MD IF YOU CAN TAKE EXTRA BIOTIN VITAMIN TOO.... TIFF DON'T TAKE YOUR ORGANS TO HEAVEN...HEAVEN KNOWS WE NEED THEM HERE !!,1.4,2.7,P
hepatitis_exchange,533_18,thats certainly good news,3.0,1.0,C
lupus_exchange,1842_3,Hi SLKB! Welcome! I am sorry to hear about your mom's deteriorating condition. Is she on a nebulizer or any inhalers to help with her breathing? I also wonder if she could be having anxiety attacks due to the fact that she is having such a hard time breathing. My mom had COPD/emphysema and had a very hard time breathing. She was on 24/7 Oxygen as well. She would get very panicked when she felt she could not catch her breath. Her doctor gave her an anti-anxiety medicine and liquid morphine in her nebulizer which seemed to really help her a lot! Is your mom seeing a rheumatologist or a pulmonologist for her lung/breathing issues? I would suggest that she speak to her doctor and tell him that she is still having a very difficult time with her breathing. Lupylisa,2.9,4.3,F
lupus_exchange,1754_1,"Did you get some medicine to get rid of it? If your doctor is concerned about your liver he probably won't give you Diflucan. Nystatin takes longer, but does work. In the future, when taking antibiotics you may want to take some acidopilus or a probiotic drink to prevent thrush. Lupylisa",1.6,5.1,C
lupus_exchange,476_0,1. That my lupus is not flaring 2. That Marilyn's dog Lucy is OK 3. For a big storm that rains money-my last alimony payment is this month,1.9,2.5,F
lupus_exchange,3100_0,"Plaquenil can take several months to start working. Lupylisa With love, with patience and with faith, we'll make our way.",2.7,3.0,P
lupus_exchange,2587_0,"Hi, I have not had that problem (thankfully!) but I know of a couple of lupies who have to deal with it. Hopefully, one of them will see your post and respond. Lisa",2.5,1.9,F
lupus_exchange,1418_1,:^),1.7,1.0,C
lupus_exchange,1562_1,"DodiB Hello. Yes, Yes, Yes!!! Stress of anykind can cause symptoms and pain to start, even cause or worsen a flare. It has happened to me and I had to go into see my rheum on an urgent basis. It was an emotional stress about a medical thing. I have UCTD. I broke out in a malar rash and it was bright red and burned, could barely walk, extreme pain and the emotional upset. Thank God for my doctor knowing his stuff, he listened to me checked me for serious symptoms and then prescribed an anti-anxiety medication and it has helped tremendously. I thought I needed was pain medicine, but he knew I was over stressed and knew what I needed. Physical stress like a daytrip in a car, or overdoing housework, or overdoing fun when I have a good day all have caused worsening of my symptoms. I am in a constant \flare\"". I have been ill every single day for 1 year solid rigt now. And have been sick for 9 years. Exercise is a great way to help also, as is an antidepressant, talk to your doctor. :) jess""",2.2,5.1,P
lupus_exchange,1905_2,"Do not give up keep telling your doc. and some advice... I was told I had lupus/treated for 3 yrs then got ins new doc. my ins. took....the doc. sent me to a ruma. that didn't do his job and told me I had fybro.took me off my meds, health went down hill lost my job said it was depresion tried to pump me up with 2 anti. depresion pills and I said no I wouldn't settle for that result and that I wasn't depressed!!!! getting mad but not depressed...anyway pushed it further and wouldn't take no for an awnser and was sent to another ruma.and sure enough I have lupus!!! I know that all Docs. arenot bad but if you think it is a wrong diagnoses then push on until you get a Doc. that cares and will listen to your symptons and really take time to do the tests that need to be done to get to the heart of the problem. If you think its lupus then you need to see a rumatologist. There is state ins. maybe you can get on your state ins.",2.9,4.3,P
lupus_exchange,2598_0,you should never let pain and cramping be ignored.... go to your doc.,1.1,4.2,P
lupus_exchange,3454_0,"I would definitely either call your doctor or go see him/her. I know several people that got Lyme Disease on top of lupus and it is not fun. Better safe than sorry! Lupylisa With love, with patience and with faith, we'll make our way.",3.3,4.0,F
lupus_exchange,1908_8,"OH, I have had lupus for years now. Wow, seems strange to say that! LOL. It was an IgA test that he did, we were teetering around about my symptoms being from IBS, not a uterine issue so I asked for Celiac testing. Now we are certain all the pain is coming from my Uterus. I didn't really have symptoms of Celiac disease, but wanted to rule it out anyway. Thanks for the reply",1.8,3.4,F
lupus_exchange,2097_0,"Hi and Welcome! This is a great place for you! You are not alone!!! We are here for your questions, stories and for you to vent your frustrations. As for a soap/cleanser,I am not sure what could be more gentle than baby shampoo, Maybe, Cetaphil will work. I am not sure what video you are talking about, but there is one posted under Resources on this page from the Nat'l Institutes of Health: http://www.nlm.nih.gov/medlineplus/tutorials/lupus/htm/_no_50_no_0.htm Lupylisa With love, with patience and with faith, we'll make our way.",4.6,4.4,P
lupus_exchange,1196_2,WebMD must've transferred it over. I do see your picture on your post.,1.5,2.4,F
lupus_exchange,2163_8,"Ugh! It just keeps getting better!!! Lisa With love, with patience and with faith, we'll make our way.",4.8,1.2,C
lupus_exchange,2134_3,"I DO TAKE GABAPENTIN, THANK YOUoops all caps sorry.",1.5,1.5,C
lupus_exchange,921_0,"Hi, You didn't mention what other drugs you are on. For example, I am on medication for high blood pressure. When I've lost too much potassium from the diauretics that I'm prescribed my muscles feel very heavy and weak. I am on Gabapentin, generic Neurontin for my nerve pain resulting from the spinal stenosis. When my dosage of Gabapentin was to high, I felt like each leg weighed 200 lbs. I also have been diagnosed with pain from Fibromyalgia. My rheumy. prrescribed Lyrica. Not only did I experience problems walking, I had trouble standing upright with even the use of a walker. What was even worse, was that I actually had difficulty lifting my eyelids! This scared me to death!. I thought I'd had a stroke! I discovered that Lyrica was the problem only indirectly. We discontinued the Lyrica because my feet and legs became swollen to almost twice their size. Withing a couple of days of discontinuing the Lyrica, I could open my eyelids without using my fingers. I am about to reduce my prednisone back to 5 mg. this week. I expect to have increased pain and an increase in the inflammation which causes my joints to swell.. I've decided that I would rather increase my use of the pain meds and methotrexate, which I started taking the first week in June in order to get off the prednisone. Cataracts, severe bone loss, thinning skin, lost hair, a moon face, a \dowgers hump\"" between my sholders, and my upper body increasing in size by 2 bra sizes has made me cry \""uncle\"". At least the opiates have a long and predictable usage history, the same can't be said about prednisone's effects on me. HG""",1.4,4.2,P
